 file_A onset_A offset_A file_B onset_B offset_B "d(A, B)"
299 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 0.135801111971
300 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0941976666974
301 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.632041554154
302 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.009413265757
303 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0241086241119
304 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.89994912108
305 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0214060687387
306 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.89994912108
307 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0300508833512
308 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0129146679125
309 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.295491795362
310 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.600226932263
311 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.115774783221
312 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0199896141183
313 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0161237837058
314 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0583228095767
315 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0106361252063
316 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.604048916992
317 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0894038185555
318 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0109629355001
319 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 0.0428573736047
320 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0457348869571
321 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.526825312961
322 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.00356599837733
323 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0425272186827
324 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.897627385393
325 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.00541155276448
326 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.897627385393
327 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0721166575867
328 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0466790919175
329 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.218116651408
330 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.597580263275
331 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0647140100481
332 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.00249551879649
333 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.00174938106992
334 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0219463798348
335 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0106361252063
336 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.609436225815
337 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0472554599707
338 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.000608211185603
339 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 0.0563006749395
340 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.518036293048
341 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.356849587779
342 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.677592591031
343 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.806149274548
344 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.861321332072
345 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.526522797844
346 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.861321332072
347 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.708712857407
348 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.609763106245
349 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.35508938031
350 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.00388295540784
351 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.46425160138
352 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.565800951114
353 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.563813098829
354 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.532988157656
355 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.604048916992
356 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.609436225815
357 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.450595070209
358 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.580047162244
359 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 0.885417080011
360 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.00359396493619
361 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.283604300999
362 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.0738268081347
363 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.175247843482
364 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.893264791322
365 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.0240448129333
366 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.893264791322
367 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.215562830862
368 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.158453789209
369 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.0660144785599
370 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.427409805858
371 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.00288439282098
372 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.0282632274303
373 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.0321715313873
374 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.00654895686409
375 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.0894038185555
376 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.0472554599707
377 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.450595070209
378 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.0413352116721
379 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 0.196300108079
380 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0419581286681
381 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.511234141612
382 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.00679687438493
383 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0497607025755
384 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.907505227666
385 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.00278112734795
386 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.907505227666
387 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0748977911431
388 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0466373983308
389 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.206285096249
390 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.567559884839
391 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0584698056959
392 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.00143242701033
393 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.000594253884053
394 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0192158163547
395 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0109629355001
396 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.000608211185603
397 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.580047162244
398 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0413352116721
399 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 0.0655761184821
400 geo020s08a0007v02_0.905406_0.977582 0.396767474231 0.538816734003 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.18108892857
401 geo020s08a0008v02_0.806732_0.875807 0.204452249732 0.878117436391 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.823254707937
402 geo020s08a0064v02_0.72546_0.805867 0.863541854559 0.747121642737 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0331554689789
403 geo020s08a0067v02_0.776765_0.866517 0.559716982054 0.0125559801591 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0045057896242
404 geo020s08a0068v02_0.649848_0.763737 0.56810046192 0.203293234661 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.954414053089
405 geo020s08a0069v02_0.810492_0.897114 0.25232574457 0.743825854075 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0945234397582
406 geo020s08a0070v02_0.553052_0.650079 0.970019989088 0.84682880149 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.954414053089
407 geo020s08a0081v02_0.791721_0.892535 0.616778357002 0.949016320688 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.036480835598
408 geo020s08a0082v02_0.769038_0.862648 0.60431048292 0.549547921509 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0508728827825
409 geo020s08a0083v02_0.807401_0.850672 0.394875612924 0.963262528441 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.454763407002
410 geo020s08a0084v02_0.726832_0.790786 0.827115471171 0.0150189807421 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.880176356446
411 geo020s08a0085v02_0.843822_0.909904 0.344736652683 0.940107482333 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.221278413004
412 geo020s08a0086v02_0.763011_0.844152 0.798603591152 0.285718851734 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0811430999262
413 geo020s08a0097v02_0.680152_0.767884 0.285576281696 0.586833340656 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0769996122466
414 geo020s08a0098v02_0.735623_0.80628 0.670788790788 0.450873936413 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.135801111971
415 geo020s08a0115v02_0.761158_0.853904 0.592511868766 0.312269837702 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0428573736047
416 geo020s08a0116v02_0.75954_0.837602 0.257118293782 0.110891300744 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0563006749395
417 geo020s08a0119v02_0.836087_0.909731 0.415848718268 0.616685067155 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.885417080011
418 geo020s08a0120v02_0.660266_0.722921 0.144545540125 0.751527817135 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.196300108079
419 geo020s08a0127v02_0.662822_0.748508 0.826406997629 0.854115443837 geo020s08a0128v02_0.776296_0.874722 0.799615261736 0.0345712198716 0.0655761184821
0 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.900035552246
1 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.344913655996
2 geo020s08a0059v01_0.847251_0.952843 0.932595463037 0.69681816149 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.865514925323
3 geo020s08a0064v01_0.745657_0.841372 0.807105195619 0.387860644064 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.784501419803
4 geo020s08a0068v01_0.906922_1.007574 0.0719742796895 0.96727633 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.795469024071
5 geo020s08a0070v01_0.757015_0.865928 0.195429481109 0.581358927273 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.900845326685
6 geo020s08a0082v01_0.718814_0.806174 0.915606349766 0.641566208946 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.746449796897
7 geo020s08a0084v01_0.762268_0.817321 0.135079158047 0.505662165677 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.27405751954
8 geo020s08a0086v01_0.674108_0.746346 0.844734445392 0.905392318709 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.442920814667
9 geo020s08a0087v01_0.985973_1.091383 0.0155332755508 0.593481408197 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.795469024071
10 geo020s08a0098v01_0.795422_0.906689 0.755082188468 0.698057248447 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.762917077171
11 geo020s08a0105v01_0.942764_1.005891 0.343346239774 0.797638803959 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.191420153211
12 geo020s08a0107v01_0.836923_0.94525 0.572488517192 0.733142525288 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.789222064976
13 geo020s08a0115v01_1.085865_1.162241 0.160971436816 0.466880022763 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.342585578687
14 geo020s08a0116v01_0.865633_0.957425 0.916305553468 0.909635524952 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.774376156139
15 geo020s08a0119v01_1.007268_1.140734 0.248033558377 0.851671874936 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.703448968029
16 geo020s08a0120v01_0.718978_0.787455 0.152671644093 0.62180623174 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.318402487687
17 geo020s08a0128v01_0.75974_0.848858 0.0987434018203 0.651304332341 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.716988103017
18 geo020s08a0133v01_0.898013_1.001877 0.63230331743 0.345297461591 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.781431870414
19 geo020s08a0137v01_0.804708_0.901406 0.901308436349 0.541559378887 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.807981867774
20 geo020s08a0141v01_0.883973_0.961358 0.355705170984 0.0262185672964 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 0.410300648567
21 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.900035552246
22 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.283029581997
23 geo020s08a0059v01_0.847251_0.952843 0.932595463037 0.69681816149 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.0411265372751
24 geo020s08a0064v01_0.745657_0.841372 0.807105195619 0.387860644064 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.0938948194341
25 geo020s08a0068v01_0.906922_1.007574 0.0719742796895 0.96727633 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.939715493407
26 geo020s08a0070v01_0.757015_0.865928 0.195429481109 0.581358927273 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.0100513766199
27 geo020s08a0082v01_0.718814_0.806174 0.915606349766 0.641566208946 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.0957586726149
28 geo020s08a0084v01_0.762268_0.817321 0.135079158047 0.505662165677 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.366300030652
29 geo020s08a0086v01_0.674108_0.746346 0.844734445392 0.905392318709 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.233641140288
30 geo020s08a0087v01_0.985973_1.091383 0.0155332755508 0.593481408197 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.939715493407
31 geo020s08a0098v01_0.795422_0.906689 0.755082188468 0.698057248447 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.0245371087134
32 geo020s08a0105v01_0.942764_1.005891 0.343346239774 0.797638803959 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.43597724579
33 geo020s08a0107v01_0.836923_0.94525 0.572488517192 0.733142525288 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.00654058097857
34 geo020s08a0115v01_1.085865_1.162241 0.160971436816 0.466880022763 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.271470571978
35 geo020s08a0116v01_0.865633_0.957425 0.916305553468 0.909635524952 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.144799689798
36 geo020s08a0119v01_1.007268_1.140734 0.248033558377 0.851671874936 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.111444036949
37 geo020s08a0120v01_0.718978_0.787455 0.152671644093 0.62180623174 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.298359071055
38 geo020s08a0128v01_0.75974_0.848858 0.0987434018203 0.651304332341 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.167161778597
39 geo020s08a0133v01_0.898013_1.001877 0.63230331743 0.345297461591 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.0106145637132
40 geo020s08a0137v01_0.804708_0.901406 0.901308436349 0.541559378887 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.133905539336
41 geo020s08a0141v01_0.883973_0.961358 0.355705170984 0.0262185672964 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 0.261325396789
42 geo020s08a0008v01_0.880095_0.961481 0.419194514403 0.685219500397 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.344913655996
43 geo020s08a0023v01_0.789424_0.913126 0.988861088906 0.74816565438 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.283029581997
44 geo020s08a0059v01_0.847251_0.952843 0.932595463037 0.69681816149 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.18704778692
45 geo020s08a0064v01_0.745657_0.841372 0.807105195619 0.387860644064 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.124510048266
46 geo020s08a0068v01_0.906922_1.007574 0.0719742796895 0.96727633 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.88349735988
47 geo020s08a0070v01_0.757015_0.865928 0.195429481109 0.581358927273 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.239382770141
48 geo020s08a0082v01_0.718814_0.806174 0.915606349766 0.641566208946 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.109300857048
49 geo020s08a0084v01_0.762268_0.817321 0.135079158047 0.505662165677 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.00789598537044
50 geo020s08a0086v01_0.674108_0.746346 0.844734445392 0.905392318709 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.00785576388944
51 geo020s08a0087v01_0.985973_1.091383 0.0155332755508 0.593481408197 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.88349735988
52 geo020s08a0098v01_0.795422_0.906689 0.755082188468 0.698057248447 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.154399486814
53 geo020s08a0105v01_0.942764_1.005891 0.343346239774 0.797638803959 geo020s08a0057v01_0.901327_0.979869 0.690896917517 0.997322850451 0.0316053605345
