#file time_0 time_1 time_2 time_3 time_4 time_5 time_6 time_7 time_8 time_9 time_10 time_11 time_12 time_13 time_14 time_15 time_16 time_17 time_18 time_19 time_20 time_21 time_22 time_23 time_24 
geo020s08a0227v02 0.0042 0.0013 -0.0044 -0.0086 -0.0117 -0.0091 -0.0034 0.0044 0.0114 0.0109 0.0065 0.0023 0.00002 0.0009 0.0032 0.0013 0.0015 -0.0001 -0.0102 -0.0131 -0.0130 -0.0061 -0.0004 0.0058 0.0118 
geo020s08a0228v01 -0.0172 -0.0198 -0.0140 -0.0035 0.0094 0.0139 0.0083 0.0082 0.0031 -0.0017 -0.0091 -0.0110 -0.0172 -0.0132 -0.0018 0.0018 0.0073 -0.0018 0.0023 -0.0024 0.0048 0.0054 0.0031 -0.0032 -0.0042 
geo020s08a0228v02 -0.0596 -0.0719 -0.0695 -0.0438 -0.0089 0.0282 0.0546 0.0607 0.0521 0.0471 0.0412 0.0393 0.0362 0.0287 0.0141 -0.0058 -0.0149 -0.0138 -0.0130 -0.0173 -0.0188 -0.0129 -0.0045 -0.0004 -0.0059 
geo020s08a0229v01 0.0036 -0.0018 -0.0067 -0.0094 -0.0089 -0.0080 -0.0020 0.0028 0.0071 0.0024 0.0007 -0.0036 -0.0040 -0.00004 0.0064 0.0158 0.0157 0.0035 -0.0144 -0.0174 0.0019 0.0216 0.0279 0.0198 0.0029 
geo020s08a0231v01 0.0026 0.0041 0.0036 0.0016 0.0018 0.0021 0.0024 0.0038 -0.0036 -0.0121 -0.0094 0.0053 0.0222 0.0230 0.0193 0.0092 -0.0049 -0.0186 -0.0256 -0.0219 -0.0123 0.0035 0.0107 0.0137 0.0094 
geo020s08a0231v02 -0.0029 0.0086 0.0099 0.0059 0.0003 0.0012 0.0099 0.0182 0.0260 0.0255 0.0213 0.0217 0.0190 0.0087 -0.0035 -0.0164 -0.0203 -0.0162 -0.0090 0.0145 0.0081 0.0031 -0.0017 -0.0012 -0.0010 
geo020s08a0232v01 -0.0028 -0.0040 -0.0005 -0.0003 0.0003 0.0004 0.0027 0.0013 -0.0094 -0.0177 -0.0150 0.0042 0.0202 0.0230 0.0226 0.0137 -0.0040 -0.0181 -0.0191 -0.0118 -0.0022 0.0061 0.0083 0.0084 0.0014 
geo020s08a0232v02 -0.0059 -0.0262 -0.0430 -0.0516 -0.0520 -0.0435 -0.0291 -0.0179 -0.0106 -0.0075 -0.0013 0.0041 0.0093 0.0150 0.0189 0.0136 0.0025 -0.0080 -0.0117 -0.0112 -0.0103 -0.0021 -0.0080 -0.0076 -0.0006 
geo020s08a0233v02 0.0060 0.0198 0.0271 0.0329 0.0452 0.0581 0.0669 0.0708 0.0677 0.0538 0.0357 0.0118 -0.0112 -0.0253 -0.0314 -0.0280 -0.0213 -0.0172 -0.0271 -0.0326 -0.0358 -0.0339 -0.0273 -0.0178 -0.0047 
geo020s08a0234v01 0.0231 0.0052 -0.0039 -0.0059 -0.0115 -0.0200 -0.0190 -0.0209 -0.0132 -0.0102 -0.0070 -0.0044 0.0014 0.0031 0.0124 0.0211 0.0239 0.0116 0.0061 -0.0090 -0.0125 -0.0115 0.0013 0.0175 0.0190 
geo020s08a0234v02 0.0068 0.0141 0.0238 0.0264 0.0216 0.0123 -0.0002 -0.0066 -0.0023 0.0030 0.0039 -0.0060 -0.0321 -0.0528 -0.0500 -0.0221 -0.0108 0.0031 0.0019 -0.0051 -0.0024 0.0061 0.0100 0.0104 0.0161 
geo020s08a0235v01 0.0006 -0.0044 0.0031 0.0255 0.0262 0.0166 0.0031 -0.0126 -0.0219 -0.0237 -0.0196 -0.0141 -0.0026 0.0025 0.0043 0.0069 0.0075 0.0045 0.0034 0.0027 -0.0006 -0.0015 0.0008 -0.0013 -0.0025 
geo020s08a0239v01 -0.0033 -0.0018 0.0022 0.0010 -0.0070 -0.0118 -0.0050 0.0127 0.0209 0.0181 0.0105 0.0010 -0.0103 -0.0169 -0.0241 -0.0166 0.0001 0.0099 0.0150 0.0129 0.0070 0.0026 -0.0006 -0.0014 -0.0004 
geo020s08a0239v02 0.0142 0.0210 0.0227 0.0219 0.0187 0.0144 0.0120 0.0054 -0.0033 -0.0080 -0.0072 0.0023 0.0132 0.0215 0.0268 0.0234 0.0138 0.0023 -0.0069 -0.0133 -0.0154 -0.0126 -0.0006 0.0060 0.0088 
geo020s08a0240v01 -0.0288 -0.0261 -0.0210 -0.0109 0.0049 0.0142 0.0158 0.0106 0.0047 -0.0030 -0.0104 -0.0122 -0.0148 -0.0127 -0.0010 0.0121 0.0225 0.0181 0.0042 -0.0122 -0.0224 -0.0294 -0.0296 -0.0220 -0.0047 
geo020s08a0240v02 0.0107 -0.0096 -0.0362 -0.0424 -0.0566 -0.0338 -0.0139 0.0162 0.0400 0.0500 0.0354 0.0173 -0.0070 -0.0278 -0.0361 -0.0304 -0.0177 -0.0069 -0.0022 -0.0001 -0.0022 -0.0064 -0.0111 -0.0078 -0.0002 
geo020s08a0241v01 0.0033 0.0004 0.0061 0.0071 0.0052 -0.0014 -0.0090 -0.0119 -0.0097 -0.0033 0.0022 0.0013 0.0030 0.0134 0.0265 0.0285 0.0116 -0.0094 -0.0293 -0.0444 -0.0489 -0.0420 -0.0157 0.0191 0.0462 
geo020s08a0241v02 0.0326 0.0260 0.0165 0.0002 -0.0095 -0.0114 -0.0114 -0.0216 -0.0331 -0.0326 -0.0135 0.0094 0.0265 0.0220 0.0093 -0.0075 -0.0151 -0.0206 -0.0127 0.0068 0.0357 0.0489 0.0529 0.0343 0.0069 
geo020s08a0242v01 -0.0017 -0.0039 0.0025 0.0142 0.0160 0.0070 -0.0037 -0.0175 -0.0281 -0.0348 -0.0314 -0.0183 0.0121 0.0391 0.0483 0.0360 0.0117 -0.0118 -0.0268 -0.0243 -0.0109 0.0010 0.0099 0.0061 0.0024 
geo020s08a0242v02 0.0272 0.0360 0.0435 0.0470 0.0431 0.0353 0.0232 0.0123 0.0032 -0.0031 -0.0084 -0.0113 -0.0105 -0.0087 -0.0093 -0.0090 -0.0050 -0.0175 -0.0324 -0.0299 -0.0119 0.0174 0.0021 -0.0026 -0.0100 
geo020s08a0243v02 -0.0005 -0.0020 -0.0025 -0.0053 -0.0067 -0.0040 0.0041 0.0073 0.0039 -0.0047 -0.0045 0.0066 0.0220 0.0262 0.0146 -0.0075 -0.0263 -0.0424 -0.0446 -0.0266 0.0056 0.0419 0.0596 0.0549 0.0336 
geo020s08a0244v01 -0.0126 0.0012 0.0114 0.0117 0.0176 0.0226 0.0240 0.0240 0.0091 -0.0021 -0.0257 -0.0487 -0.0560 -0.0377 -0.0040 0.0264 0.0353 0.0255 0.0046 -0.0167 -0.0293 -0.0318 -0.0249 -0.0093 0.0077 
geo020s08a0244v02 0.0053 0.0110 0.0145 0.0143 0.0026 -0.0105 -0.0102 0.0016 0.0171 0.0290 0.0288 0.0243 0.0148 0.0044 -0.0021 -0.0065 -0.0075 -0.0127 -0.0182 -0.0213 -0.0231 -0.0214 -0.0164 -0.0081 -0.0059 
geo020s08a0245v01 0.0068 -0.00004 -0.0091 -0.0145 -0.0169 -0.0144 -0.0116 -0.0156 -0.0196 -0.0234 -0.0281 -0.0261 -0.0242 -0.0191 -0.0090 -0.0002 0.0032 0.0035 0.0022 -0.0006 -0.0021 0.0019 -0.0039 0.0059 0.0024 
geo020s08a0247v02 -0.0045 -0.0025 -0.0018 0.0068 0.0114 0.0073 0.0025 -0.0028 -0.0038 -0.0100 -0.0213 -0.0242 -0.0098 0.0193 0.0343 0.0320 0.0227 -0.0008 -0.0184 -0.0285 -0.0329 -0.0253 -0.0115 0.0051 0.0145 
geo020s08a0248v01 -0.0021 0.0003 0.0050 0.0081 0.0081 0.0041 -0.0009 -0.0061 -0.0096 -0.0046 0.0008 0.0072 0.0097 0.0100 0.0027 -0.0001 -0.0051 -0.0090 -0.0111 -0.0102 -0.0081 -0.0032 0.0021 -0.0379 0.0258 
geo020s08a0248v02 0.0161 0.0173 0.0129 0.0058 -0.0051 -0.0133 -0.0091 -0.0064 -0.0109 -0.0194 -0.0299 -0.0377 -0.0460 -0.0437 -0.0117 0.0311 0.0352 0.0204 0.0050 -0.0138 -0.0274 -0.0290 -0.0197 0.0007 0.0245 
geo020s08a0249v01 0.0425 0.0348 0.0229 0.0110 0.0021 -0.0155 -0.0318 -0.0340 -0.0148 -0.0016 -0.0010 0.0004 0.0013 -0.0043 -0.0133 -0.0236 -0.0947 0.0184 0.0645 0.0655 0.0452 0.0313 0.0224 -0.0001 -0.0011 
geo020s08a0249v02 -0.0327 -0.0314 -0.0202 0.0019 0.0235 0.0353 0.0307 0.0243 0.0181 0.0205 0.0205 0.0213 0.0204 0.0186 0.0165 0.0116 -0.0010 -0.0118 -0.0219 -0.0253 -0.0287 -0.0282 -0.0275 -0.0267 -0.0228 
geo020s08a0250v01 0.0148 0.0271 0.0266 0.0203 0.0089 -0.0058 -0.0185 -0.0224 -0.0190 -0.0064 0.0059 0.0152 0.0168 0.0148 0.0082 0.0025 0.0016 0.0020 0.0027 0.0023 0.0023 0.0009 -0.0085 -0.0355 0.0022 
geo020s08a0250v02 0.0533 0.0534 0.0476 0.0378 0.0238 0.0117 -0.0004 -0.0091 -0.0218 -0.0401 -0.0481 -0.0366 -0.0112 -0.0026 -0.0040 -0.0057 -0.0054 -0.0105 -0.0173 -0.0177 -0.0204 -0.0134 0.0029 0.0158 0.0193 
geo020s08a0251v01 -0.0147 -0.0067 0.0058 0.0138 0.0150 0.0090 0.0013 -0.0022 -0.0002 0.0020 -0.0007 -0.0036 -0.0097 -0.0113 -0.0112 -0.0053 0.0011 0.0039 0.0063 0.0035 0.0030 0.0033 0.0042 0.0042 0.0026 
geo020s08a0251v02 -0.0366 -0.0390 -0.0348 -0.0272 -0.0194 -0.0098 -0.0078 -0.0068 -0.0047 -0.0023 0.0031 0.0026 -0.0001 0.0006 -0.0006 0.0042 0.0092 0.0128 0.0123 0.0130 0.0105 0.0105 0.0061 0.0073 0.0082 
geo020s08a0252v01 -0.0037 0.0016 0.0073 0.0077 0.0070 0.0029 0.0020 0.0027 0.0095 0.0068 -0.0030 0.0013 0.0215 0.0372 0.0271 0.0149 0.0078 0.0031 -0.0059 -0.0184 -0.0254 -0.0224 -0.0064 0.0108 0.0217 
geo020s08a0252v02 0.0090 0.0083 0.0084 0.0057 0.0019 -0.0079 -0.0088 0.0081 0.0312 0.0342 0.0255 0.0101 -0.0095 -0.0255 -0.0364 -0.0397 -0.0341 -0.0183 0.0025 0.0154 0.0177 0.0138 0.0033 -0.0051 -0.0076 
geo020s08a0253v01 -0.0006 -0.0034 -0.0037 -0.0059 -0.0073 -0.0059 -0.0078 -0.0066 -0.0029 -0.0003 -0.0002 -0.0089 -0.0095 -0.0015 0.0132 0.0168 0.0141 0.0094 0.0026 -0.0075 -0.0143 -0.0189 -0.0131 -0.0040 0.0091 
geo020s08a0253v02 -0.0101 -0.0025 0.0011 0.0021 -0.0028 -0.0032 -0.0043 0.0017 0.0083 0.0125 0.0130 0.0145 0.0154 0.0142 0.0101 0.0075 0.0068 0.0078 0.0085 0.0086 0.0065 0.0008 -0.0035 -0.0052 -0.0075 
geo020s08a0254v01 -0.0003 -0.0018 -0.0043 -0.0060 -0.0061 -0.0054 -0.0033 -0.0009 0.0008 0.0020 0.0027 0.0037 0.0052 0.0046 0.0042 0.0005 -0.0016 -0.0024 -0.0040 -0.0042 -0.0023 -0.0019 -0.0003 0.0005 0.0018 
geo020s08a0254v02 -0.0024 -0.0109 -0.0068 0.0033 0.0084 0.0078 0.0023 -0.0008 -0.0014 -0.0010 0.0020 -0.0044 -0.0041 -0.0042 -0.0020 -0.0005 0.0047 0.0084 0.0084 0.0046 0.0038 0.0018 0.0052 -0.0031 -0.0059 
geo020s08a0255v01 -0.0058 0.0043 0.0132 0.0185 0.0158 0.0098 0.0016 -0.0081 -0.0183 -0.0256 -0.0255 -0.0192 -0.0168 -0.0141 -0.0109 -0.0084 -0.0017 0.0018 0.0098 0.0187 0.0210 0.0111 0.0068 0.0113 0.0155 
geo020s08a0255v02 0.0379 0.0270 0.0114 0.0004 -0.0076 -0.0102 -0.0266 -0.0339 -0.0203 -0.0053 0.0008 0.0060 0.0018 -0.0082 -0.0213 -0.0294 -0.0336 -0.0207 0.0052 0.0364 0.0475 0.0410 0.0173 -0.0023 -0.0088 
geo020s08a0256v01 -0.0061 -0.0099 -0.0099 -0.0006 0.0028 0.0048 -0.0015 -0.0027 -0.0042 -0.0048 -0.0004 0.0088 0.0120 0.0097 -0.0124 -0.0227 -0.0181 0.0103 0.0208 0.0151 0.0004 -0.0066 -0.0141 -0.0125 -0.0090 
geo020s08a0256v02 0.0340 0.0352 0.0320 0.0214 0.0086 -0.0051 -0.0136 -0.0143 -0.0124 -0.0068 -0.0055 -0.0071 -0.0097 -0.0097 -0.0159 -0.0179 -0.0123 -0.0070 0.0007 0.0064 0.0177 0.0212 0.0217 0.0143 -0.0039 
geo020s08a0259v01 -0.0320 -0.0389 -0.0309 -0.0071 0.0177 0.0349 0.0350 0.0306 0.0137 -0.0089 -0.0235 -0.0267 -0.0184 -0.0048 0.0102 0.0178 0.0105 0.0062 -0.0058 -0.0058 -0.0007 0.0090 0.0065 0.0036 -0.0069 
geo020s08a0259v02 0.0138 -0.0027 -0.0055 -0.0138 -0.0146 -0.0198 -0.0289 -0.0418 -0.0375 -0.0265 -0.0065 0.0080 0.0122 0.0103 0.0115 0.0127 0.0186 0.0262 0.0262 0.0162 0.0113 0.0026 0.0032 0.0050 0.0048 
geo020s08a0260v01 0.0061 -0.0119 -0.0285 -0.0326 -0.0288 -0.0177 -0.0013 0.0112 0.0160 0.0145 0.0114 0.0150 0.0164 0.0189 0.0143 0.0046 -0.0033 -0.0064 -0.0048 -0.0008 0.0004 -0.0004 -0.0014 -0.0036 -0.0069 
geo020s08a0260v02 -0.0054 -0.0081 0.0037 0.0179 0.0107 -0.0011 -0.0095 -0.0183 -0.0194 -0.0151 -0.0083 0.0043 0.0250 0.0371 0.0379 0.0316 0.0219 0.0127 0.0016 -0.0021 -0.0102 -0.0148 -0.0173 -0.0157 -0.0127 
geo020s08a0261v01 -0.0066 0.0007 0.0025 0.0046 0.0047 0.0045 0.0021 -0.0014 -0.0014 -0.0004 -0.0040 -0.0070 -0.0018 0.0018 0.0041 -0.0001 0.0019 0.0003 -0.0006 -0.0035 -0.0072 -0.0069 -0.0043 -0.0004 0.0028 
geo020s08a0261v02 0.0468 0.0380 -0.0004 -0.0273 -0.0341 -0.0291 -0.0227 -0.0169 -0.0106 -0.0048 -0.0017 0.0014 0.0034 0.0049 0.0049 0.0053 0.0037 -0.0054 -0.0110 -0.0104 -0.0042 0.0062 0.0143 0.0169 0.0129 
geo020s08a0262v01 0.0041 0.0031 0.0022 0.0022 -0.0028 -0.0030 -0.0056 -0.0076 -0.0070 -0.0045 -0.0016 -0.0021 -0.0045 -0.0087 -0.0086 -0.0022 0.0061 0.0052 0.0017 0.0012 -0.0014 -0.0011 -0.0062 -0.0105 -0.0109 
geo020s08a0262v02 0.1056 0.0894 0.0706 0.0538 0.0396 0.0292 0.0127 -0.0053 -0.0188 -0.0333 -0.0410 -0.0468 -0.0467 -0.0427 -0.0337 -0.0249 -0.0215 -0.0100 0.0036 0.0089 0.0103 0.0078 0.0154 0.0265 0.0218 
geo020s08a0263v02 -0.0166 -0.0102 0.0002 0.0150 0.0191 0.0160 0.0087 0.0056 0.0101 0.0125 0.0161 0.0094 -0.0054 -0.0132 -0.0111 -0.0078 -0.0009 -0.0034 -0.0080 -0.0151 -0.0211 -0.0168 -0.0048 0.0050 0.0102 
geo020s08a0264v01 -0.0037 0.0086 0.0183 0.0179 0.0118 0.0066 0.0026 -0.0032 -0.0053 -0.0060 -0.0047 -0.0024 -0.0053 -0.0029 -0.0030 -0.0010 0.0006 -0.0015 -0.0027 -0.0034 -0.0030 -0.0013 0.0022 0.0049 0.0055 
geo020s08a0264v02 0.0294 0.0131 0.0046 -0.0041 -0.0027 -0.0022 0.0019 0.0134 0.0239 0.0189 0.0071 -0.0056 -0.0124 -0.0169 -0.0183 -0.0131 -0.0097 -0.0076 -0.0067 -0.0049 -0.0036 -0.0038 0.0016 0.0004 -0.0033 
geo020s08a0265v01 0.0105 0.0031 -0.0030 -0.0080 -0.0093 -0.0071 -0.0036 -0.0027 -0.0009 0.0029 0.0028 0.0055 0.0085 0.0120 0.0069 -0.0012 -0.0088 -0.0084 -0.0035 -0.0013 0.0003 0.0025 -0.0007 -0.0065 -0.0050 
geo020s08a0267v02 0.0164 0.0127 0.0061 -0.0033 -0.0069 -0.0001 0.0123 0.0193 0.0152 0.0091 -0.0026 -0.0037 -0.0063 -0.0049 -0.0052 -0.0036 -0.0125 -0.0140 -0.0130 -0.0046 -0.0009 -0.0005 -0.0063 -0.0132 -0.0214 
geo020s08a0268v01 0.0472 0.0435 0.0350 0.0199 -0.0021 -0.0108 -0.0025 -0.0019 -0.0141 -0.0258 -0.0316 -0.0305 -0.0274 -0.0263 -0.0229 -0.0081 0.0086 0.0230 0.0248 0.0210 0.0143 0.0089 0.0086 -0.0035 -0.0037 
geo020s08a0268v02 0.0001 -0.0013 -0.0102 -0.0280 -0.0435 -0.0388 -0.0109 0.0123 0.0109 -0.0029 -0.0125 -0.0170 -0.0123 -0.0061 -0.0035 0.0025 0.0084 0.0099 0.0121 0.0152 0.0239 0.0222 0.0146 0.0122 0.0093 
geo020s09a0001v01 -0.0155 -0.0097 -0.0164 0.0012 0.0051 -0.0086 -0.0037 -0.0188 -0.0094 -0.0009 -0.0019 0.0101 0.0279 0.0143 0.0115 0.0063 -0.0084 -0.0100 -0.0160 -0.0144 -0.0040 -0.0032 -0.0013 -0.0050 -0.0111 
geo020s09a0003v02 -0.0268 -0.0242 0.0106 0.0224 0.0286 0.0281 0.0187 0.0037 -0.0042 -0.0068 -0.0063 -0.0013 0.0018 -0.0026 -0.0038 -0.0054 -0.0074 -0.0128 -0.0250 -0.0347 -0.0354 -0.0317 -0.0248 -0.0087 0.0135 
geo020s09a0004v01 0.0104 0.0092 0.0045 -0.0006 -0.0049 -0.0085 -0.0106 -0.0113 -0.0161 -0.0127 -0.0112 -0.0137 -0.0105 -0.0058 -0.0036 -0.0018 -0.0006 -0.0032 -0.0063 -0.0112 -0.0062 0.0054 -0.0054 0.0176 0.0276 
geo020s09a0004v02 0.0032 0.0018 -0.0005 -0.0005 -0.0019 -0.0047 -0.0011 -0.0019 0.0015 -0.0022 -0.0103 -0.0171 -0.0212 -0.0160 -0.0068 0.0056 0.0196 0.0227 0.0137 0.0008 -0.0148 -0.0253 -0.0184 -0.0123 -0.0081 
geo020s09a0005v02 -0.0061 -0.0045 -0.0023 -0.0015 -0.0010 0.0035 0.0035 0.0013 -0.0014 -0.0069 -0.0065 -0.0100 -0.0060 0.0033 0.0097 0.0100 0.0062 0.0031 0.0053 0.0099 0.0102 0.0111 0.0041 -0.0036 -0.0103 
geo020s09a0006v01 -0.0100 -0.0112 -0.0116 -0.0087 -0.0066 -0.0089 -0.0085 -0.0025 -0.0007 -0.0051 -0.0053 -0.0002 0.0015 0.0055 0.0055 0.0075 0.0065 0.0057 0.0182 0.0224 0.0162 0.0177 0.0115 0.0016 -0.0115 
geo020s09a0006v02 0.0039 0.0072 0.0076 0.0067 0.0085 0.0120 0.0092 -0.0002 -0.0014 -0.0004 0.0034 0.0040 0.0063 0.0012 -0.0044 -0.0080 -0.0068 -0.0065 -0.0067 -0.0121 -0.0109 -0.0089 -0.0040 0.0022 0.0051 
geo020s09a0007v01 0.0068 0.0129 0.0059 -0.00009 -0.0011 0.0035 0.0065 0.0047 -0.0004 0.0007 0.0015 0.0019 0.0023 0.0035 0.0011 -0.0018 -0.0026 -0.0034 -0.0041 -0.0039 -0.0045 -0.0025 -0.0039 -0.0028 -0.0019 
geo020s09a0007v02 0.0048 0.0046 0.0016 -0.0011 -0.0033 -0.0054 -0.0071 -0.0088 -0.0103 -0.0066 -0.0059 -0.0070 -0.0092 -0.0057 -0.0029 -0.0019 -0.0005 0.0048 0.0076 0.0091 0.0094 0.0070 0.0057 0.0035 0.0020 
geo020s09a0008v02 -0.0072 -0.0088 -0.0045 -0.00008 -0.0028 -0.0055 -0.0075 0.0008 0.0092 0.0085 0.0047 -0.0027 0.0013 0.0069 0.0162 0.0178 0.0216 0.0193 0.0124 0.0016 -0.0144 -0.0177 -0.0158 -0.0116 -0.0057 
geo020s09a0009v01 0.0077 0.0066 0.0055 0.0048 0.0069 -0.0082 -0.0193 -0.0202 -0.0186 -0.0100 -0.0048 -0.0005 0.0059 0.0166 0.0287 0.0288 0.0167 0.0117 -0.0012 0.0020 0.0079 0.0171 0.0290 0.0301 0.0160 
geo020s09a0011v01 0.0058 0.0065 0.0012 -0.0054 -0.0074 -0.0055 -0.0061 -0.0068 -0.0040 -0.0031 0.0028 0.0102 0.0130 0.0066 -0.0049 -0.0117 -0.0227 -0.0375 -0.0483 -0.0438 -0.0283 -0.0032 0.0140 0.0230 0.0237 
geo020s09a0011v02 0.0011 0.0162 0.0177 0.0118 0.0094 0.0126 0.0137 0.0097 0.0100 0.0072 0.0026 -0.0036 -0.0063 -0.0103 -0.0110 -0.0107 -0.0056 -0.0047 -0.0095 -0.0095 -0.0102 -0.0066 -0.0055 -0.0052 0.0008 
geo020s09a0012v01 -0.0007 0.0012 0.0049 0.0061 0.0043 0.0009 -0.0054 -0.0096 -0.0063 0.0049 0.0133 0.0114 0.0016 -0.0062 -0.0072 -0.0028 0.0021 0.0038 0.0002 0.00004 0.0001 -0.0014 -0.0051 -0.0022 0.0007 
geo020s09a0012v02 -0.0067 -0.0087 -0.0043 0.0020 0.0055 0.0016 0.0028 0.0011 -0.0036 -0.0106 -0.0113 -0.0034 0.0105 0.0212 0.0257 0.0209 0.0087 0.0007 -0.0030 -0.0034 -0.0048 -0.0061 -0.0051 -0.0041 -0.0047 
geo020s09a0013v01 0.0031 0.0054 0.0022 -0.0039 -0.0310 -0.0051 0.0204 0.0291 -0.0479 -0.0544 0.0331 0.0844 0.0652 0.0227 -0.0175 -0.0147 -0.0349 -0.0345 -0.0304 -0.0202 -0.0079 -0.0177 -0.0186 -0.0323 -0.0358 
geo020s09a0015v02 0.0012 0.0033 0.0046 0.0067 0.0073 0.0111 0.0122 0.0107 0.0053 -0.0018 -0.0048 -0.0109 -0.0128 -0.0125 -0.0094 -0.0087 -0.0076 -0.0092 -0.0066 -0.0027 0.0017 0.0072 0.0134 0.0124 0.0078 
geo020s09a0016v01 0.0220 0.0244 0.0235 0.0213 0.0211 0.0208 0.0178 0.0132 0.0055 -0.0089 -0.0170 -0.0193 -0.0210 -0.0203 -0.0154 -0.0070 -0.0007 0.0010 0.0037 0.0063 0.0052 0.0020 0.0029 0.0054 0.0045 
geo020s09a0016v02 -0.0228 -0.0175 -0.0106 -0.0030 0.0003 0.0142 0.0188 0.0235 0.0156 0.0093 0.0013 -0.0033 -0.0025 -0.0017 0.0020 0.0008 -0.0066 -0.0131 -0.0126 -0.0091 -0.0038 0.0070 0.0087 0.0039 -0.0010 
geo020s09a0019v01 -0.0081 0.0087 0.0179 -0.0018 0.0095 0.0293 0.0451 0.0324 0.0232 0.0150 -0.0017 -0.0194 -0.0251 -0.0346 -0.0571 -0.0233 0.0071 0.0017 0.0274 0.0321 0.0264 0.0156 0.0053 -0.0053 -0.0108 
geo020s09a0021v01 0.0098 -0.0008 -0.0138 -0.0150 -0.0133 -0.0099 -0.0144 -0.0249 -0.0229 -0.0219 -0.0102 -0.0106 -0.0244 -0.0120 0.0002 0.0143 0.0255 0.0406 0.0407 0.0376 0.0285 0.0187 0.0071 0.0019 0.0023 
geo020s09a0023v01 -0.0091 -0.0031 -0.0018 -0.0042 -0.0127 -0.0025 0.0079 0.0204 0.0260 0.0260 0.0176 0.0084 -0.0008 -0.0026 -0.0061 -0.0148 -0.0151 -0.0188 -0.0186 -0.0129 -0.0067 -0.0011 0.0050 0.0073 0.0097 
geo020s09a0024v01 -0.0036 -0.0043 -0.0055 -0.0107 -0.0129 -0.0120 -0.0185 -0.0070 -0.0014 0.0047 0.0039 0.0004 -0.0077 -0.0097 -0.0069 0.0021 0.0127 0.0161 0.0103 0.0031 -0.0045 -0.0009 -0.0066 0.0130 0.0169 
geo020s09a0024v02 -0.000004 0.00001 -0.0009 0.0006 -0.0065 -0.0040 -0.0077 -0.0110 -0.0095 -0.0085 -0.0097 -0.0083 -0.0083 0.0001 0.0059 0.0101 0.0099 0.0100 0.0085 0.0040 0.0018 0.00003 0.0028 0.0005 -0.0028 
geo020s09a0025v02 -0.0199 -0.0152 -0.0010 0.0102 0.0102 0.0066 -0.0016 -0.0042 -0.0002 0.0044 0.0087 0.0120 0.0117 0.0069 0.0021 0.0011 -0.0004 -0.0035 -0.0025 -0.0081 -0.0101 -0.0091 -0.0036 -0.0039 -0.0024 
geo020s09a0026v01 0.0109 0.0163 0.0187 0.0211 0.0106 0.0026 -0.0037 -0.0124 -0.0167 -0.0085 0.0031 0.0153 0.0173 0.0122 0.0086 0.0024 0.0019 0.0018 0.0104 0.0095 0.0060 0.0042 -0.0010 -0.0017 -0.0094 
geo020s09a0027v01 0.0026 0.0002 -0.0017 -0.0046 -0.0080 -0.0060 -0.0052 -0.0042 -0.0028 -0.0029 -0.0034 -0.0029 -0.0011 -0.0011 0.0002 0.0008 -0.0009 0.0027 0.0057 0.0081 0.0086 0.0089 0.0060 0.0030 -0.0005 
geo020s09a0030v01 -0.0198 -0.0146 -0.0150 -0.0207 -0.0190 -0.0088 0.0065 0.0105 0.0137 0.0108 0.0001 -0.0140 -0.0295 -0.0372 -0.0335 -0.0265 -0.0184 -0.0114 -0.0006 0.0062 0.0042 0.0017 0.0060 0.0100 0.0146 
geo020s09a0030v02 -0.0129 -0.0156 -0.0132 -0.0048 0.0035 0.0052 0.0028 -0.0039 -0.0071 -0.0118 -0.0138 -0.0041 0.0082 0.0196 0.0363 0.0375 0.0367 0.0252 0.0106 0.0002 -0.0104 -0.0218 -0.0253 -0.0218 -0.0170 
geo020s09a0033v02 0.0002 0.0025 0.0009 -0.0016 -0.0082 -0.0098 -0.0107 -0.0120 -0.0114 -0.0100 -0.0087 -0.0116 -0.0116 -0.0092 -0.0051 -0.0095 -0.0082 -0.0081 -0.0023 0.0009 0.0116 0.0140 0.0190 0.0258 0.0286 
geo020s09a0034v01 -0.0081 -0.0070 -0.0109 -0.0269 -0.0081 0.0016 0.0257 0.0167 0.0178 0.0216 0.0269 0.0334 0.0332 0.0300 0.0023 -0.0194 -0.0250 -0.0243 -0.0237 -0.0409 -0.0382 -0.0286 -0.0151 0.0328 0.0540 
geo020s09a0034v02 0.0074 0.0057 0.0035 0.0029 -0.0005 -0.0041 -0.0077 -0.0119 -0.0162 -0.0129 -0.0076 -0.0020 0.0081 0.0179 0.0245 0.0022 0.0185 0.0161 0.0025 -0.0079 -0.0143 -0.0068 0.0010 0.0001 -0.0003 
geo020s09a0035v01 0.0036 0.0135 0.0074 0.0035 0.0005 0.0028 0.0110 0.0150 0.0085 0.0018 0.0017 -0.0029 -0.0133 -0.0160 -0.0240 -0.0248 -0.0200 -0.0135 -0.0122 -0.0144 -0.0075 -0.0014 -0.0009 0.0008 0.0018 
geo020s09a0039v01 -0.0101 -0.0025 0.00005 0.0026 0.0044 0.0023 -0.0002 -0.0024 -0.0026 -0.0005 0.0004 -0.0036 -0.0034 -0.0007 -0.0002 0.0020 0.0059 0.0110 0.0110 0.0114 0.0102 0.0106 0.0064 -0.0005 -0.0013 
