#file time_0 time_1 time_2 time_3 time_4 time_5 time_6 time_7 time_8 time_9 time_10 time_11 time_12 time_13 time_14 time_15 time_16 time_17 time_18 time_19 time_20 time_21 time_22 time_23 time_24 
geo020s08a0226v01 -7.0023 -15.0683 -13.7532 -11.6556 0.4250 12.2937 14.4104 0.1265 -10.6207 -1.8392 21.8178 36.3328 24.4775 11.8368 -7.0301 -21.9443 -28.6661 -21.1103 -5.0667 19.0313 28.8020 25.2546 6.3335 -12.7409 -26.7592 
geo020s08a0226v02 -26.8558 -23.5066 -16.3088 -8.7556 6.1599 18.3095 27.0458 28.9364 26.2759 17.5699 5.8474 -5.2377 -14.6251 -18.2480 -16.2087 -7.6035 5.4203 18.2373 28.7072 32.7992 22.2715 10.3297 -2.6441 -6.6016 4.9273 
geo020s08a0227v02 4.2008 1.3215 -4.3873 -8.5710 -11.6522 -9.0809 -3.4387 4.4308 11.3627 10.9041 6.4649 2.2910 0.0241 0.8774 3.1856 1.2791 1.5290 -0.1407 -10.2449 -13.0572 -13.0082 -6.1215 -0.4047 5.8098 11.8215 
geo020s08a0228v01 -17.2014 -19.7911 -14.0036 -3.4533 9.3932 13.9138 8.3105 8.2126 3.1118 -1.6665 -9.1257 -11.0145 -17.1725 -13.1557 -1.7852 1.7696 7.3098 -1.8426 2.2803 -2.4414 4.8073 5.4413 3.0796 -3.2162 -4.2200 
geo020s08a0228v02 -59.6057 -71.9146 -69.5060 -43.8388 -8.9398 28.1763 54.5878 60.7452 52.0742 47.0822 41.2490 39.2837 36.1547 28.7065 14.0509 -5.8155 -14.8883 -13.8322 -12.9978 -17.3310 -18.7842 -12.9335 -4.5315 -0.3504 -5.8599 
geo020s08a0229v01 3.5878 -1.7794 -6.6820 -9.4019 -8.9486 -7.9970 -2.0302 2.8288 7.1007 2.3670 0.7015 -3.6072 -4.0474 -0.0397 6.3571 15.7636 15.6636 3.5302 -14.3946 -17.3545 1.9291 21.5795 27.8537 19.7922 2.8558 
geo020s08a0231v01 2.6077 4.1170 3.6210 1.5520 1.8148 2.0854 2.4036 3.7659 -3.6412 -12.1209 -9.3616 5.2950 22.2382 23.0281 19.2714 9.1888 -4.8671 -18.5896 -25.5605 -21.9060 -12.3458 3.5464 10.6869 13.7359 9.3736 
geo020s08a0231v02 -2.9471 8.5862 9.9114 5.9091 0.2981 1.1996 9.9074 18.1943 25.9944 25.4939 21.3401 21.7415 18.9682 8.6983 -3.5244 -16.3839 -20.2574 -16.1899 -9.0108 14.4713 8.1468 3.0949 -1.7332 -1.1824 -1.0065 
geo020s08a0232v01 -2.8083 -3.9566 -0.5500 -0.3163 0.3227 0.3972 2.6901 1.3371 -9.4302 -17.7027 -14.9854 4.2268 20.1570 23.0242 22.5770 13.7064 -3.9905 -18.1466 -19.0905 -11.8098 -2.2339 6.0954 8.3269 8.3860 1.4450 
geo020s08a0232v02 -5.9076 -26.2326 -42.9792 -51.6330 -52.0328 -43.4540 -29.0777 -17.8583 -10.5923 -7.5272 -1.2625 4.0791 9.2585 15.0035 18.9375 13.6264 2.4626 -8.0086 -11.6771 -11.2078 -10.2721 -2.0656 -7.9570 -7.5798 -0.6364 
geo020s08a0233v02 5.9782 19.8175 27.1299 32.9488 45.1866 58.1414 66.8791 70.8357 67.7209 53.7886 35.7450 11.8230 -11.2159 -25.3265 -31.4481 -27.9532 -21.3016 -17.1794 -27.0673 -32.6276 -35.7739 -33.9309 -27.2909 -17.7820 -4.6587 
geo020s08a0234v01 23.0977 5.2382 -3.8845 -5.8918 -11.5387 -20.0328 -18.9658 -20.8928 -13.2348 -10.1555 -6.9743 -4.4423 1.4302 3.0674 12.4393 21.1238 23.9340 11.5982 6.0540 -8.9527 -12.4734 -11.5068 1.3078 17.5056 19.0287 
geo020s08a0234v02 6.8377 14.0750 23.8122 26.4487 21.6220 12.2536 -0.2300 -6.5693 -2.3403 2.9572 3.9134 -6.0228 -32.1104 -52.7986 -49.9926 -22.1471 -10.7625 3.1114 1.9229 -5.0548 -2.4104 6.0562 9.9988 10.4230 16.0645 
geo020s08a0235v01 0.5705 -4.4353 3.0734 25.5037 26.1961 16.5542 3.1489 -12.6269 -21.9482 -23.6796 -19.5685 -14.1321 -2.5699 2.4742 4.3003 6.9499 7.5387 4.4601 3.3975 2.7165 -0.6485 -1.5210 0.7685 -1.3315 -2.5362 
geo020s08a0239v01 -3.3268 -1.8354 2.1506 1.0435 -6.9688 -11.8495 -5.0068 12.7148 20.9099 18.0787 10.5393 0.9949 -10.3323 -16.8913 -24.0730 -16.5519 0.1392 9.9366 14.9827 12.9256 6.9874 2.5611 -0.5919 -1.4219 -0.3689 
geo020s08a0239v02 14.1537 21.0190 22.6662 21.9067 18.7116 14.3811 12.0135 5.4125 -3.2911 -8.0489 -7.1962 2.3106 13.2100 21.4633 26.7544 23.3994 13.8203 2.3010 -6.8890 -13.3471 -15.3916 -12.6179 -0.5806 6.0204 8.7988 
geo020s08a0240v01 -28.7506 -26.0706 -20.9740 -10.8954 4.8814 14.1895 15.7534 10.5665 4.6727 -2.9656 -10.4071 -12.1569 -14.8353 -12.7186 -0.9643 12.1320 22.4582 18.0588 4.1561 -12.1613 -22.3766 -29.4349 -29.5994 -22.0163 -4.6685 
geo020s08a0240v02 10.7376 -9.6142 -36.1941 -42.4379 -56.5966 -33.7947 -13.8880 16.1950 39.9796 50.0072 35.4247 17.2755 -7.0216 -27.7726 -36.0547 -30.4041 -17.6830 -6.8890 -2.1743 -0.1010 -2.1898 -6.3720 -11.0640 -7.8191 -0.2130 
geo020s08a0241v01 3.2850 0.3506 6.1236 7.1096 5.2253 -1.4064 -8.9849 -11.9458 -9.7319 -3.3484 2.2346 1.2929 3.0172 13.4012 26.5067 28.4868 11.6055 -9.3548 -29.3413 -44.4366 -48.8565 -41.9881 -15.6560 19.0910 46.1825 
geo020s08a0241v02 32.6163 25.9936 16.5025 0.2444 -9.5191 -11.4381 -11.4117 -21.5812 -33.1148 -32.5912 -13.5090 9.3778 26.5292 22.0378 9.3326 -7.4974 -15.1149 -20.5744 -12.7213 6.7776 35.6850 48.9497 52.9182 34.3366 6.9317 
geo020s08a0242v01 -1.6864 -3.8706 2.5177 14.2459 16.0145 7.0374 -3.7121 -17.4589 -28.0515 -34.7781 -31.4354 -18.3271 12.1087 39.1175 48.2991 36.0439 11.7115 -11.7748 -26.8077 -24.2788 -10.9306 1.0476 9.9121 6.1388 2.3668 
geo020s08a0242v02 27.1748 35.9684 43.5429 47.0336 43.1331 35.2987 23.2161 12.2838 3.1699 -3.0601 -8.4456 -11.2946 -10.5289 -8.6933 -9.3327 -9.0062 -4.9538 -17.5371 -32.3716 -29.9010 -11.9332 17.4150 2.1396 -2.6083 -10.0280 
geo020s08a0243v02 -0.5225 -1.9582 -2.5428 -5.2964 -6.7254 -4.0120 4.1450 7.2578 3.9063 -4.7299 -4.5192 6.6030 22.0477 26.1968 14.5885 -7.4557 -26.3068 -42.3598 -44.6430 -26.6287 5.6020 41.9421 59.5846 54.9390 33.5924 
geo020s08a0244v01 -12.5896 1.1563 11.3782 11.6995 17.6275 22.5709 23.9518 23.9793 9.0788 -2.1050 -25.6841 -48.7357 -55.9853 -37.6711 -3.9876 26.3912 35.2825 25.5289 4.6417 -16.6822 -29.3242 -31.8276 -24.8877 -9.3108 7.6715 
geo020s08a0244v02 5.3032 11.0295 14.4751 14.3393 2.5505 -10.5198 -10.2163 1.6240 17.1403 29.0028 28.7842 24.2803 14.8298 4.4344 -2.1083 -6.5273 -7.5351 -12.6680 -18.1792 -21.2820 -23.0660 -21.4110 -16.4383 -8.1230 -5.9262 
geo020s08a0245v01 6.7660 -0.0433 -9.0541 -14.5035 -16.9457 -14.4117 -11.5573 -15.5736 -19.6221 -23.4042 -28.1291 -26.0771 -24.2077 -19.1082 -8.9692 -0.1730 3.1764 3.4843 2.1783 -0.5602 -2.0807 1.9007 -3.8802 5.9449 2.4152 
geo020s08a0247v02 -4.5050 -2.5217 -1.7570 6.8153 11.4396 7.2759 2.5345 -2.7651 -3.7609 -10.0403 -21.2977 -24.1653 -9.8006 19.3316 34.3365 32.0426 22.7381 -0.8193 -18.3648 -28.5154 -32.8714 -25.3074 -11.4826 5.1114 14.5251 
geo020s08a0248v01 -2.1459 0.2630 4.9751 8.0986 8.0519 4.0561 -0.8795 -6.0821 -9.5677 -4.6316 0.8379 7.2315 9.6695 10.0320 2.7474 -0.1063 -5.0951 -8.9516 -11.0585 -10.2268 -8.1377 -3.2177 2.1120 -37.8890 25.8058 
geo020s08a0248v02 16.0885 17.2671 12.8786 5.7672 -5.0508 -13.2620 -9.1243 -6.4069 -10.9449 -19.4265 -29.9034 -37.6556 -45.9650 -43.7015 -11.7065 31.0529 35.2464 20.3908 4.9728 -13.7598 -27.3953 -28.9766 -19.6546 0.7059 24.4794 
geo020s08a0249v01 42.5438 34.8294 22.8594 10.9606 2.1341 -15.4981 -31.7667 -33.9864 -14.8068 -1.5658 -1.0474 0.3806 1.2867 -4.3187 -13.3194 -23.5856 -94.7245 18.4242 64.5215 65.4924 45.2059 31.3463 22.3685 -0.1473 -1.1427 
geo020s08a0249v02 -32.6509 -31.4167 -20.1670 1.8938 23.4626 35.3369 30.7445 24.2652 18.0871 20.4756 20.4891 21.3276 20.3946 18.5953 16.5262 11.5856 -1.0284 -11.8010 -21.8917 -25.3256 -28.7298 -28.2222 -27.4617 -26.6902 -22.7858 
geo020s08a0250v01 14.8141 27.1342 26.6117 20.3022 8.9424 -5.8338 -18.5483 -22.4396 -18.9994 -6.4134 5.8992 15.2163 16.7596 14.8330 8.1594 2.4983 1.5710 2.0017 2.7390 2.2646 2.2929 0.9441 -8.4602 -35.5143 2.2146 
geo020s08a0250v02 53.2625 53.4120 47.6016 37.7711 23.7725 11.7205 -0.3600 -9.1390 -21.8152 -40.1498 -48.0808 -36.6128 -11.1557 -2.6300 -3.9911 -5.6693 -5.4438 -10.4751 -17.3222 -17.7262 -20.3832 -13.4076 2.9492 15.8152 19.2908 
geo020s08a0251v01 -14.7275 -6.7308 5.7644 13.7578 14.9781 8.9703 1.3354 -2.1926 -0.1547 2.0172 -0.7374 -3.5909 -9.7248 -11.3197 -11.1960 -5.2802 1.0619 3.8695 6.3183 3.5470 3.0048 3.3220 4.2411 4.2269 2.5725 
geo020s08a0251v02 -36.6374 -38.9636 -34.8319 -27.1555 -19.4035 -9.7621 -7.7879 -6.7887 -4.6528 -2.2780 3.1040 2.6291 -0.1420 0.5966 -0.5953 4.2281 9.2297 12.7995 12.2905 13.0500 10.5136 10.4915 6.1150 7.3186 8.1691 
geo020s08a0252v01 -3.6526 1.5626 7.2796 7.7280 6.9580 2.8630 1.9527 2.7048 9.5366 6.8348 -2.9751 1.2912 21.4827 37.2060 27.0510 14.8803 7.7808 3.0533 -5.8665 -18.3996 -25.3572 -22.3668 -6.3926 10.8420 21.6583 
geo020s08a0252v02 8.9504 8.2615 8.3744 5.7188 1.8517 -7.9241 -8.7900 8.1063 31.2128 34.1917 25.5150 10.0603 -9.4690 -25.5482 -36.4143 -39.7406 -34.1058 -18.3035 2.4832 15.4191 17.6524 13.8437 3.2519 -5.1495 -7.6286 
geo020s08a0253v01 -0.5510 -3.4451 -3.6753 -5.8966 -7.2943 -5.9038 -7.7563 -6.6319 -2.8805 -0.3278 -0.1649 -8.8823 -9.5357 -1.4839 13.2255 16.8291 14.0569 9.4469 2.6198 -7.5288 -14.3142 -18.8933 -13.1220 -4.0155 9.0632 
geo020s08a0253v02 -10.1406 -2.5091 1.1244 2.0845 -2.8160 -3.2250 -4.3117 1.7190 8.3458 12.4714 13.0229 14.5018 15.4413 14.1667 10.0645 7.5109 6.8491 7.7690 8.4562 8.5808 6.5253 0.7752 -3.4637 -5.1769 -7.5088 
geo020s08a0254v01 -0.2589 -1.7864 -4.2522 -5.9884 -6.1434 -5.4073 -3.3296 -0.8885 0.7936 1.9797 2.7134 3.7215 5.1530 4.5935 4.1821 0.4953 -1.6104 -2.4082 -3.9707 -4.1550 -2.3279 -1.9481 -0.3457 0.5486 1.8201 
geo020s08a0254v02 -2.4057 -10.8553 -6.8147 3.3219 8.4400 7.8329 2.3012 -0.8055 -1.3730 -0.9604 2.0084 -4.4341 -4.1106 -4.1700 -1.9969 -0.5253 4.6874 8.4425 8.3508 4.5924 3.7863 1.8317 5.2212 -3.1482 -5.9139 
geo020s08a0255v01 -5.8030 4.3036 13.2459 18.5331 15.8076 9.7730 1.6116 -8.0823 -18.2635 -25.6361 -25.5365 -19.2272 -16.7952 -14.0739 -10.8864 -8.4136 -1.6626 1.8458 9.7525 18.6893 21.0236 11.1258 6.8373 11.2757 15.4625 
geo020s08a0255v02 37.8714 27.0354 11.3562 0.4054 -7.6227 -10.1550 -26.6334 -33.9217 -20.3367 -5.3349 0.7741 6.0235 1.8488 -8.2376 -21.3311 -29.4425 -33.5814 -20.7278 5.1841 36.4186 47.5101 40.9807 17.2762 -2.3159 -8.7667 
geo020s08a0256v01 -6.1222 -9.9289 -9.8653 -0.6373 2.7923 4.8219 -1.4604 -2.6936 -4.2446 -4.8212 -0.3753 8.7548 12.0263 9.7069 -12.3650 -22.6721 -18.1226 10.2623 20.7796 15.0788 0.3740 -6.5803 -14.0615 -12.4691 -9.0473 
geo020s08a0256v02 33.9566 35.2221 31.9874 21.4106 8.6066 -5.1411 -13.6380 -14.2819 -12.4224 -6.7719 -5.4998 -7.1092 -9.6690 -9.6843 -15.8544 -17.9498 -12.3117 -6.9731 0.7274 6.4434 17.7008 21.1695 21.6656 14.2545 -3.9199 
geo020s08a0259v01 -31.9727 -38.8613 -30.8663 -7.0742 17.7275 34.8582 35.0060 30.5544 13.7454 -8.9360 -23.5049 -26.6586 -18.3916 -4.7608 10.2108 17.8194 10.4881 6.2210 -5.8312 -5.8277 -0.7357 9.0126 6.5004 3.6028 -6.8521 
geo020s08a0259v02 13.8163 -2.6863 -5.5180 -13.8341 -14.6244 -19.8078 -28.8636 -41.7928 -37.4751 -26.4559 -6.5291 7.9591 12.2394 10.2773 11.5100 12.7355 18.5744 26.1867 26.1555 16.2406 11.2564 2.6096 3.1662 4.9989 4.7900 
geo020s08a0260v01 6.0727 -11.9204 -28.4765 -32.5976 -28.8214 -17.7153 -1.3117 11.1832 15.9557 14.5072 11.3792 15.0212 16.4265 18.9385 14.3342 4.6089 -3.2882 -6.3581 -4.8207 -0.8443 0.4026 -0.3620 -1.3942 -3.5771 -6.9086 
geo020s08a0260v02 -5.3975 -8.1308 3.6569 17.9064 10.6899 -1.0767 -9.4915 -18.2642 -19.4496 -15.0913 -8.3344 4.2592 25.0054 37.0516 37.9189 31.5907 21.9134 12.6618 1.5644 -2.1090 -10.1691 -14.8126 -17.3106 -15.7141 -12.7099 
geo020s08a0261v01 -6.6226 0.7357 2.5355 4.6108 4.6572 4.5339 2.0998 -1.4241 -1.4312 -0.4251 -3.9669 -7.0208 -1.8364 1.8425 4.0982 -0.1187 1.8933 0.3232 -0.6127 -3.4507 -7.1971 -6.9450 -4.3079 -0.4061 2.8378 
geo020s08a0261v02 46.8450 38.0301 -0.3709 -27.3141 -34.1444 -29.1300 -22.6891 -16.8813 -10.5868 -4.7769 -1.7317 1.4127 3.4175 4.8716 4.8617 5.3232 3.6813 -5.3904 -11.0131 -10.3950 -4.2223 6.2351 14.2531 16.9381 12.8553 
geo020s08a0262v01 4.0993 3.1224 2.2361 2.2407 -2.8019 -3.0409 -5.5747 -7.6249 -6.9936 -4.5431 -1.6158 -2.1169 -4.4595 -8.6783 -8.5626 -2.1945 6.1237 5.1999 1.7009 1.2115 -1.4036 -1.1222 -6.2108 -10.5207 -10.8945 
geo020s08a0262v02 105.6376 89.4393 70.6140 53.8145 39.6139 29.1805 12.7262 -5.3123 -18.7830 -33.2554 -40.9688 -46.7680 -46.7125 -42.6999 -33.6571 -24.9469 -21.4652 -9.9600 3.6343 8.9373 10.2783 7.8114 15.3538 26.4694 21.7702 
geo020s08a0263v02 -16.5948 -10.2307 0.1590 15.0481 19.0873 15.9706 8.6594 5.5853 10.1021 12.5117 16.0813 9.4120 -5.3951 -13.1897 -11.1089 -7.8454 -0.9207 -3.4459 -8.0348 -15.0766 -21.1427 -16.7503 -4.7652 5.0039 10.2369 
geo020s08a0264v01 -3.7255 8.6054 18.2967 17.9075 11.8179 6.6030 2.5564 -3.1682 -5.3320 -6.0447 -4.6801 -2.3674 -5.2886 -2.9355 -3.0129 -0.9722 0.5965 -1.4612 -2.7245 -3.3709 -2.9724 -1.2514 2.1744 4.9298 5.5455 
geo020s08a0264v02 29.4115 13.0907 4.5749 -4.1115 -2.7097 -2.1622 1.9442 13.3810 23.8572 18.9213 7.1352 -5.5749 -12.3649 -16.8808 -18.3021 -13.1429 -9.6683 -7.5913 -6.7181 -4.8841 -3.6143 -3.7915 1.6047 0.3557 -3.3050 
geo020s08a0265v01 10.5486 3.0592 -2.9932 -7.9875 -9.2535 -7.1097 -3.6165 -2.6595 -0.8630 2.9034 2.7847 5.5110 8.5193 11.9866 6.9426 -1.1573 -8.7512 -8.3558 -3.5441 -1.3070 0.2668 2.5075 -0.6630 -6.4670 -5.0500 
geo020s08a0267v02 16.3548 12.6542 6.1284 -3.3460 -6.8799 -0.1224 12.2729 19.3051 15.1712 9.1260 -2.6112 -3.7071 -6.3042 -4.9175 -5.2358 -3.6175 -12.5360 -14.0087 -13.0458 -4.6068 -0.8981 -0.5308 -6.2911 -13.1757 -21.3714 
geo020s08a0268v01 47.1791 43.4866 35.0324 19.9273 -2.1318 -10.7923 -2.5001 -1.9179 -14.0917 -25.8211 -31.6444 -30.4664 -27.4070 -26.3162 -22.8579 -8.1014 8.5760 22.9815 24.7679 21.0184 14.2574 8.9110 8.6226 -3.5360 -3.6720 
geo020s08a0268v02 0.1357 -1.2670 -10.2159 -28.0445 -43.5000 -38.8233 -10.9293 12.3309 10.8907 -2.9464 -12.5415 -17.0323 -12.2718 -6.1077 -3.5462 2.4730 8.4446 9.9255 12.1490 15.1902 23.9347 22.2320 14.6211 12.2408 9.3422 
geo020s09a0001v01 -15.4721 -9.7077 -16.3960 1.1552 5.0569 -8.5929 -3.6567 -18.7852 -9.4452 -0.8824 -1.8590 10.0561 27.9107 14.3475 11.4983 6.2532 -8.3718 -10.0432 -15.9824 -14.4115 -4.0192 -3.2080 -1.3045 -5.0463 -11.0779 
geo020s09a0003v02 -26.8004 -24.2114 10.6154 22.4056 28.6354 28.0895 18.6854 3.6616 -4.1801 -6.7890 -6.2885 -1.2548 1.7579 -2.5978 -3.8286 -5.4096 -7.4285 -12.8046 -25.0296 -34.7252 -35.4023 -31.6860 -24.7650 -8.7083 13.4526 
geo020s09a0004v01 10.3737 9.2231 4.4872 -0.6367 -4.9177 -8.5297 -10.5633 -11.3176 -16.0910 -12.7030 -11.1746 -13.6826 -10.4710 -5.8124 -3.6132 -1.8065 -0.5822 -3.2364 -6.2687 -11.2174 -6.2052 5.3761 -5.3877 17.6483 27.5814 
geo020s09a0004v02 3.1745 1.7706 -0.5324 -0.4605 -1.8689 -4.7368 -1.1141 -1.8772 1.5014 -2.2248 -10.2621 -17.0830 -21.2153 -15.9639 -6.8462 5.6449 19.6293 22.6578 13.7051 0.8373 -14.7914 -25.3355 -18.4251 -12.2888 -8.0642 
geo020s09a0005v02 -6.1121 -4.5201 -2.2694 -1.5208 -0.9882 3.5203 3.5048 1.3357 -1.3921 -6.9171 -6.5315 -10.0254 -6.0438 3.3477 9.6662 10.0170 6.1861 3.1298 5.3227 9.9381 10.1954 11.1052 4.0836 -3.5948 -10.3399 
geo020s09a0006v01 -10.0032 -11.2405 -11.6386 -8.6865 -6.5531 -8.8598 -8.4588 -2.4598 -0.7205 -5.1070 -5.3353 -0.1899 1.4869 5.4718 5.5083 7.5191 6.5308 5.7286 18.2123 22.4127 16.2179 17.6550 11.5036 1.6204 -11.5414 
geo020s09a0006v02 3.9267 7.1768 7.6192 6.6996 8.4876 12.0243 9.2055 -0.1974 -1.3575 -0.3784 3.4492 3.9965 6.3087 1.2016 -4.3673 -8.0230 -6.8298 -6.5392 -6.6573 -12.0624 -10.9207 -8.8597 -4.0005 2.2251 5.1148 
geo020s09a0007v01 6.7615 12.9373 5.9360 -0.0941 -1.1335 3.4656 6.5121 4.6924 -0.3919 0.7315 1.4580 1.8902 2.3295 3.4833 1.0659 -1.8222 -2.6226 -3.4428 -4.0708 -3.9370 -4.5108 -2.4880 -3.8916 -2.7554 -1.9297 
geo020s09a0007v02 4.8020 4.5976 1.5561 -1.1361 -3.3311 -5.3796 -7.0802 -8.7630 -10.3155 -6.6224 -5.9138 -7.0062 -9.2095 -5.7320 -2.9185 -1.9002 -0.5391 4.7806 7.6211 9.1122 9.4069 6.9886 5.6639 3.5027 1.9542 
geo020s09a0008v02 -7.2387 -8.8287 -4.5318 -0.0839 -2.7672 -5.4908 -7.5257 0.7921 9.1983 8.4520 4.6841 -2.7453 1.2947 6.9480 16.2285 17.7731 21.6165 19.3427 12.4365 1.6345 -14.3899 -17.6670 -15.8218 -11.5944 -5.6555 
geo020s09a0009v01 7.7279 6.6243 5.4821 4.7899 6.8804 -8.2044 -19.2927 -20.2234 -18.6005 -10.0360 -4.8392 -0.5438 5.9038 16.6365 28.6907 28.7879 16.7147 11.7134 -1.1676 2.0417 7.9462 17.1294 28.9742 30.0719 16.0244 
geo020s09a0011v01 5.7721 6.4957 1.1641 -5.3518 -7.4212 -5.5222 -6.1307 -6.7798 -3.9865 -3.1260 2.8247 10.2051 12.9906 6.5979 -4.9289 -11.6908 -22.7281 -37.4670 -48.2701 -43.7788 -28.2757 -3.1831 13.9793 22.9652 23.7283 
geo020s09a0011v02 1.1137 16.2130 17.6657 11.7688 9.4049 12.5805 13.6779 9.7337 9.9823 7.1551 2.5602 -3.6112 -6.3457 -10.2847 -11.0432 -10.7074 -5.5582 -4.6742 -9.4932 -9.4965 -10.1859 -6.6247 -5.5067 -5.1813 0.7864 
geo020s09a0012v01 -0.7005 1.2036 4.8548 6.0620 4.3494 0.9445 -5.4121 -9.6451 -6.3289 4.9445 13.2761 11.4154 1.6209 -6.1601 -7.1708 -2.7688 2.1368 3.8246 0.1582 0.0371 0.1246 -1.4197 -5.0858 -2.1944 0.7465 
geo020s09a0012v02 -6.6583 -8.7468 -4.2890 1.9507 5.5153 1.5680 2.8272 1.1399 -3.5732 -10.6421 -11.2824 -3.4313 10.4605 21.1648 25.6508 20.9359 8.6657 0.6926 -3.0443 -3.4056 -4.7862 -6.1313 -5.0863 -4.0818 -4.7013 
geo020s09a0013v01 3.0563 5.4447 2.1967 -3.8992 -30.9796 -5.0686 20.4234 29.0688 -47.9159 -54.4171 33.0691 84.4335 65.1630 22.7325 -17.4603 -14.7446 -34.8909 -34.5127 -30.4218 -20.1744 -7.9392 -17.7002 -18.6493 -32.2985 -35.7865 
geo020s09a0015v02 1.2256 3.3183 4.5974 6.7336 7.3251 11.1243 12.1914 10.6932 5.2503 -1.7656 -4.8058 -10.9441 -12.8358 -12.4508 -9.3676 -8.7032 -7.5818 -9.1760 -6.5782 -2.6839 1.6767 7.2049 13.4226 12.3592 7.7531 
geo020s09a0016v01 22.0027 24.3951 23.5492 21.2712 21.1230 20.7983 17.8113 13.2287 5.4889 -8.8970 -16.9621 -19.3402 -20.9800 -20.2952 -15.3506 -7.0458 -0.7283 0.9979 3.7255 6.3027 5.1912 1.9682 2.9279 5.4097 4.5486 
geo020s09a0016v02 -22.8174 -17.4533 -10.6198 -3.0188 0.2730 14.2391 18.7577 23.4514 15.6458 9.2811 1.3244 -3.2746 -2.4655 -1.6710 2.0025 0.7720 -6.6452 -13.0730 -12.5781 -9.1051 -3.8114 6.9521 8.6670 3.8802 -0.9681 
geo020s09a0019v01 -8.1195 8.6502 17.8698 -1.8251 9.5225 29.2577 45.0933 32.3944 23.2318 15.0037 -1.6932 -19.4005 -25.0936 -34.5699 -57.1410 -23.2812 7.1284 1.6615 27.4225 32.0648 26.3760 15.5593 5.2744 -5.2801 -10.7762 
geo020s09a0021v01 9.7642 -0.7550 -13.8194 -15.0299 -13.3235 -9.8633 -14.4043 -24.8867 -22.9042 -21.9171 -10.1558 -10.5572 -24.3717 -12.0315 0.2195 14.3017 25.4780 40.5615 40.6586 37.6167 28.5027 18.7312 7.1487 1.9468 2.2973 
geo020s09a0023v01 -9.0587 -3.0828 -1.8297 -4.1934 -12.6939 -2.4800 7.8537 20.3822 26.0287 26.0106 17.5544 8.3588 -0.7797 -2.6110 -6.0914 -14.7537 -15.0920 -18.8032 -18.5965 -12.8617 -6.6813 -1.1255 4.9659 7.3195 9.7097 
geo020s09a0024v01 -3.5842 -4.2806 -5.4605 -10.6938 -12.8922 -12.0058 -18.4577 -6.9852 -1.3564 4.6606 3.8797 0.3697 -7.6791 -9.6615 -6.8862 2.0561 12.7328 16.0911 10.2616 3.0870 -4.5290 -0.8784 -6.5675 12.9951 16.9007 
geo020s09a0024v02 -0.0036 0.0128 -0.8813 0.5501 -6.4985 -3.9587 -7.7365 -10.9981 -9.4842 -8.5146 -9.7432 -8.2960 -8.2832 0.1131 5.8949 10.1025 9.8510 9.9696 8.4866 3.9829 1.7515 0.0276 2.8408 0.5103 -2.8294 
geo020s09a0025v02 -19.8515 -15.1874 -0.9982 10.2436 10.1739 6.5622 -1.5940 -4.1890 -0.1686 4.3784 8.7269 12.0279 11.7494 6.9458 2.1241 1.0577 -0.3953 -3.4970 -2.4669 -8.1180 -10.0817 -9.0924 -3.6052 -3.9259 -2.4409 
geo020s09a0026v01 10.9330 16.2650 18.7337 21.0585 10.6209 2.5798 -3.6793 -12.4073 -16.6879 -8.4770 3.0858 15.2605 17.2726 12.1983 8.5735 2.4262 1.9336 1.7629 10.4305 9.5489 6.0378 4.2239 -1.0319 -1.6840 -9.3813 
geo020s09a0027v01 2.6412 0.1990 -1.6857 -4.5844 -8.0175 -5.9840 -5.2205 -4.2180 -2.7721 -2.8720 -3.3619 -2.8633 -1.1252 -1.1101 0.2213 0.7652 -0.8591 2.7027 5.6533 8.1147 8.5514 8.8972 6.0409 2.9874 -0.5333 
geo020s09a0030v01 -19.7996 -14.5630 -15.0294 -20.7146 -19.0326 -8.7831 6.4851 10.4873 13.7121 10.8059 0.1432 -13.9524 -29.5202 -37.1500 -33.5351 -26.4914 -18.3756 -11.4264 -0.6434 6.1772 4.1865 1.7006 5.9682 9.9610 14.5559 
geo020s09a0030v02 -12.9233 -15.5824 -13.2341 -4.7866 3.5484 5.1841 2.7642 -3.8516 -7.0653 -11.7702 -13.7555 -4.1210 8.1517 19.6456 36.3305 37.5223 36.6905 25.2316 10.6041 0.2150 -10.3770 -21.7628 -25.3251 -21.8295 -16.9855 
geo020s09a0033v02 0.1658 2.4653 0.9186 -1.6285 -8.2147 -9.8438 -10.6795 -11.9740 -11.4148 -9.9803 -8.7457 -11.6260 -11.5927 -9.1759 -5.0663 -9.5001 -8.1931 -8.0638 -2.3239 0.8941 11.5776 13.9690 19.0403 25.7881 28.6445 
geo020s09a0034v01 -8.1191 -6.9912 -10.9257 -26.8602 -8.0628 1.5676 25.6848 16.6901 17.8353 21.5742 26.8778 33.4141 33.1767 30.0427 2.3056 -19.3711 -25.0054 -24.3150 -23.6983 -40.9371 -38.1972 -28.6015 -15.0632 32.7563 53.9780 
geo020s09a0034v02 7.3889 5.7190 3.4911 2.8890 -0.4756 -4.1311 -7.6555 -11.8973 -16.2043 -12.8962 -7.5675 -1.9544 8.1077 17.9386 24.4896 2.1839 18.5176 16.1378 2.5370 -7.9096 -14.2564 -6.7737 1.0002 0.1226 -0.2853 
